tau,J_over_U,overlap_fi_geo,C_S_burn,D_S,D_S_geo,off_sel_frac,pct_fi,pct_geo,pct_dopt,dopt_eq_fi,sp_Fi_drain,D_S_neg,setting,pattern,strength,realization
1,0.12,1.0,0.003398203906217494,0.012505997474803632,0.012505997474803632,0.500000000000009,60.0,60.0,60.0,1,1.0,,disorder,rand,2.0,5
2,0.12,1.0,0.003398203906217494,0.025442153802909005,0.025442153802909005,0.4826158188225136,53.333333333333336,53.333333333333336,100.0,0,0.942857142857143,,disorder,rand,2.0,5
3,0.12,1.0,0.003398203906217494,0.02802077067038363,0.02802077067038363,0.4104047789667682,60.0,60.0,100.0,0,0.8857142857142858,-0.010057777342727808,disorder,rand,2.0,5
1,0.2,1.0,0.012073445854920359,0.03626454696887521,0.03626454696887521,0.4999999999999964,66.66666666666666,66.66666666666666,66.66666666666666,1,0.942857142857143,,disorder,rand,2.0,5
2,0.2,1.0,0.012073445854920359,0.07324608748571232,0.07324608748571232,0.49999999999999983,53.333333333333336,53.333333333333336,100.0,0,0.8857142857142858,,disorder,rand,2.0,5
3,0.2,1.0,0.012073445854920359,0.08922501836260152,0.08922501836260152,0.4820944494215311,53.333333333333336,53.333333333333336,100.0,0,0.8857142857142858,-0.0251831995403769,disorder,rand,2.0,5
1,0.3,0.5,0.031301901215201,0.15738882008152544,0.07509902694868123,0.49999999999999944,100.0,73.33333333333333,100.0,1,0.942857142857143,,disorder,rand,2.0,5
2,0.3,0.5,0.031301901215201,0.3268831765396081,0.1502993146282992,0.4999999999999997,100.0,66.66666666666666,100.0,1,1.0,,disorder,rand,2.0,5
3,0.3,0.5,0.031301901215201,0.3195623928377611,0.18640874448604028,0.4999999999999995,100.0,73.33333333333333,100.0,1,0.942857142857143,0.009404687014020752,disorder,rand,2.0,5
1,0.4,0.5,0.036058304309273426,0.20885665795979946,0.11142286848249941,0.5000000000000003,100.0,80.0,100.0,1,0.942857142857143,,disorder,rand,2.0,5
2,0.4,0.5,0.036058304309273426,0.3291229037801593,0.20624589440831262,0.49999999999999917,100.0,66.66666666666666,100.0,1,1.0,,disorder,rand,2.0,5
3,0.4,0.5,0.036058304309273426,0.25475514895150453,0.24548485235646905,0.5000000000000011,80.0,73.33333333333333,80.0,1,0.942857142857143,0.005920282630436979,disorder,rand,2.0,5
1,0.12,0.5,0.004871594101122688,0.014722288291266206,0.03543082283425485,0.4210023154292666,53.333333333333336,80.0,53.333333333333336,1,0.942857142857143,,disorder,rand,2.0,6
2,0.12,0.5,0.004871594101122688,0.04188291726178017,0.09177576420998904,0.499999999999998,46.666666666666664,80.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,6
3,0.12,0.5,0.004871594101122688,0.0696500913682091,0.1577663109920742,0.4999999999999969,46.666666666666664,80.0,46.666666666666664,1,0.7142857142857143,-0.0018280182952636892,disorder,rand,2.0,6
1,0.2,0.5,0.013651013755334476,0.0390160810355622,0.06323132270685652,0.4999999999999951,46.666666666666664,66.66666666666666,46.666666666666664,1,1.0,,disorder,rand,2.0,6
2,0.2,0.5,0.013651013755334476,0.10671459126028937,0.1584047889953819,0.49999999999999917,46.666666666666664,60.0,46.666666666666664,1,1.0,,disorder,rand,2.0,6
3,0.2,0.5,0.013651013755334476,0.16851563521464585,0.2522253282748983,0.49999999999999883,46.666666666666664,73.33333333333333,46.666666666666664,1,0.942857142857143,-0.010603154107566626,disorder,rand,2.0,6
1,0.3,0.5,0.024304554325926778,0.07261613710988102,0.08741152190200924,0.500000000000001,46.666666666666664,60.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,6
2,0.3,0.5,0.024304554325926778,0.18409350299659966,0.21778023298547938,0.4999999999999994,46.666666666666664,60.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,6
3,0.3,0.5,0.024304554325926778,0.25977124238038707,0.30798223115044854,0.5000000000000003,46.666666666666664,73.33333333333333,46.666666666666664,1,1.0,-0.03709391641183779,disorder,rand,2.0,6
1,0.4,0.5,0.034866972431210994,0.10225261804193997,0.1215060627646028,0.5000000000000016,46.666666666666664,60.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,6
2,0.4,0.5,0.034866972431210994,0.22979872344224894,0.2823059818440974,0.49999999999999983,46.666666666666664,80.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,6
3,0.4,0.5,0.034866972431210994,0.2888533968358155,0.33246029612033334,0.5,73.33333333333333,93.33333333333333,73.33333333333333,1,0.942857142857143,-0.0622987483082974,disorder,rand,2.0,6
1,0.12,1.0,0.004787621988525461,0.014851484615213018,0.014851484615213018,0.5128811664383022,46.666666666666664,46.666666666666664,46.666666666666664,1,0.6571428571428573,,disorder,rand,2.0,7
2,0.12,1.0,0.004787621988525461,0.04180994423554918,0.04180994423554918,0.5000000000000057,46.666666666666664,46.666666666666664,46.666666666666664,1,0.6571428571428573,,disorder,rand,2.0,7
3,0.12,1.0,0.004787621988525461,0.06641786186073961,0.06641786186073961,0.4999999999999978,46.666666666666664,46.666666666666664,46.666666666666664,1,0.4285714285714286,0.0018372086019470268,disorder,rand,2.0,7
1,0.2,1.0,0.015886011246719775,0.04136434470516337,0.04136434470516337,0.5000000000000019,46.666666666666664,46.666666666666664,46.666666666666664,1,0.7714285714285715,,disorder,rand,2.0,7
2,0.2,1.0,0.015886011246719775,0.10971818593527494,0.10971818593527494,0.4999999999999987,46.666666666666664,46.666666666666664,46.666666666666664,1,0.6,,disorder,rand,2.0,7
3,0.2,1.0,0.015886011246719775,0.16790902697460275,0.16790902697460275,0.4999999999999991,46.666666666666664,46.666666666666664,46.666666666666664,1,0.6,-0.002277844581670796,disorder,rand,2.0,7
1,0.3,1.0,0.030311114579021657,0.07960200834862197,0.07960200834862197,0.499999999999998,46.666666666666664,46.666666666666664,46.666666666666664,1,0.8857142857142858,,disorder,rand,2.0,7
2,0.3,1.0,0.030311114579021657,0.19888572771467072,0.19888572771467072,0.4999999999999994,46.666666666666664,46.666666666666664,46.666666666666664,1,0.8285714285714287,,disorder,rand,2.0,7
3,0.3,1.0,0.030311114579021657,0.284435622377756,0.284435622377756,0.5,46.666666666666664,46.666666666666664,46.666666666666664,1,0.7714285714285715,-0.02769511682313741,disorder,rand,2.0,7
1,0.4,1.0,0.042286635248741655,0.11347335237715683,0.11347335237715683,0.5000000000000002,53.333333333333336,53.333333333333336,53.333333333333336,1,0.8857142857142858,,disorder,rand,2.0,7
2,0.4,1.0,0.042286635248741655,0.25920969229946866,0.25920969229946866,0.5000000000000002,46.666666666666664,46.666666666666664,46.666666666666664,1,1.0,,disorder,rand,2.0,7
3,0.4,1.0,0.042286635248741655,0.34945828566586734,0.34945828566586734,0.5000000000000007,86.66666666666667,86.66666666666667,86.66666666666667,1,0.942857142857143,-0.07524084948923881,disorder,rand,2.0,7
1,0.12,0.5,0.0036587305653292008,0.02086416874659236,0.002690520354400122,0.4999999999999963,100.0,33.33333333333333,100.0,1,0.942857142857143,,disorder,rand,2.0,8
2,0.12,0.5,0.0036587305653292008,0.05775556377198021,0.005690695377984053,0.4999999999999995,100.0,46.666666666666664,100.0,1,0.8857142857142858,,disorder,rand,2.0,8
3,0.12,0.5,0.0036587305653292008,0.0846340579986139,0.005390110526794854,0.5000000000000033,100.0,46.666666666666664,100.0,1,0.6,0.0022431923000522103,disorder,rand,2.0,8
1,0.2,0.5,0.012250915450187454,0.061630620212820286,0.010184734334194465,0.5000000000000024,100.0,33.33333333333333,100.0,1,0.942857142857143,,disorder,rand,2.0,8
2,0.2,0.5,0.012250915450187454,0.15404735909246114,0.02539510643002671,0.5000000000000014,100.0,53.333333333333336,100.0,1,0.942857142857143,,disorder,rand,2.0,8
3,0.2,0.5,0.012250915450187454,0.20197261861207894,0.03296828261572153,0.4999999999999999,100.0,53.333333333333336,100.0,1,0.7714285714285715,-0.0013150561012125195,disorder,rand,2.0,8
1,0.3,0.5,0.023952175097472994,0.12367413802627181,0.04172307974686429,0.500000000000003,100.0,46.666666666666664,100.0,1,1.0,,disorder,rand,2.0,8
2,0.3,0.5,0.023952175097472994,0.2553983675710103,0.10188075163167265,0.5000000000000004,100.0,53.333333333333336,100.0,1,1.0,,disorder,rand,2.0,8
3,0.3,0.5,0.023952175097472994,0.2787326148968805,0.14539943227143787,0.5000000000000008,93.33333333333333,66.66666666666666,93.33333333333333,1,1.0,-0.059378896002038495,disorder,rand,2.0,8
1,0.4,0.5,0.02361725772438298,0.16137846475049988,0.07457137971068645,0.5000000000000001,100.0,53.333333333333336,53.333333333333336,0,0.8285714285714287,,disorder,rand,2.0,8
2,0.4,0.5,0.02361725772438298,0.27690922219292124,0.16949521940144607,0.5000000000000002,93.33333333333333,66.66666666666666,66.66666666666666,0,0.942857142857143,,disorder,rand,2.0,8
3,0.4,0.5,0.02361725772438298,0.28369657190393816,0.24030609715848844,0.5000000000000009,80.0,66.66666666666666,80.0,1,1.0,-0.0799925582193739,disorder,rand,2.0,8
1,0.12,0.5,0.014568337524773598,0.03947006409844711,0.01795036534777017,0.5000000000000017,73.33333333333333,46.666666666666664,73.33333333333333,1,1.0,,disorder,rand,2.0,9
2,0.12,0.5,0.014568337524773598,0.10000209700172269,0.06504854138563465,0.5000000000000021,73.33333333333333,46.666666666666664,73.33333333333333,1,1.0,,disorder,rand,2.0,9
3,0.12,0.5,0.014568337524773598,0.16135413194340553,0.1010775562281444,0.5000000000000008,53.333333333333336,46.666666666666664,53.333333333333336,1,0.942857142857143,-0.0693998076200173,disorder,rand,2.0,9
1,0.2,1.0,-0.00643746059918927,0.050734976110085483,0.050734976110085483,0.46327631850937034,46.666666666666664,46.666666666666664,73.33333333333333,0,0.942857142857143,,disorder,rand,2.0,9
2,0.2,1.0,-0.00643746059918927,0.1602767925935933,0.1602767925935933,0.49999999999999956,46.666666666666664,46.666666666666664,73.33333333333333,0,0.942857142857143,,disorder,rand,2.0,9
3,0.2,1.0,-0.00643746059918927,0.2466010115225996,0.2466010115225996,0.5000000000000007,46.666666666666664,46.666666666666664,73.33333333333333,0,0.8857142857142858,-0.2612525917529811,disorder,rand,2.0,9
1,0.3,1.0,0.012965811965644475,0.10851549791965076,0.10851549791965076,0.5000000000000011,60.0,60.0,60.0,1,0.942857142857143,,disorder,rand,2.0,9
2,0.3,1.0,0.012965811965644475,0.29176388912360307,0.29176388912360307,0.5000000000000004,73.33333333333333,73.33333333333333,73.33333333333333,1,0.942857142857143,,disorder,rand,2.0,9
3,0.3,1.0,0.012965811965644475,0.40744239470943167,0.40744239470943167,0.5000000000000011,100.0,100.0,100.0,1,0.8285714285714287,-0.23880663065709906,disorder,rand,2.0,9
1,0.4,1.0,0.038004021595759246,0.16471126203560815,0.16471126203560815,0.5000000000000009,66.66666666666666,66.66666666666666,66.66666666666666,1,0.942857142857143,,disorder,rand,2.0,9
2,0.4,1.0,0.038004021595759246,0.3888902323607294,0.3888902323607294,0.4999999999999997,93.33333333333333,93.33333333333333,93.33333333333333,1,0.942857142857143,,disorder,rand,2.0,9
3,0.4,1.0,0.038004021595759246,0.48591061258577173,0.48591061258577173,0.5000000000000006,100.0,100.0,100.0,1,0.7714285714285715,-0.19112275488158015,disorder,rand,2.0,9
