tau,S_fi,S_geo,S_sd,overlap_fi_geo,overlap_fi_sd,pct_fi,pct_geo,pct_sd,sd_fi,sd_geo,sd_opt,on_signed,off_frac,sp_Fi_total,sp_Fi_diag,setting,pattern,strength,realization,J_over_U
1,"(4, 5)","(2, 3)","(1, 3)",0.0,0.0,73.33333333333333,33.33333333333333,66.66666666666666,-0.002972791728002022,-0.0006683445707433844,0.005990402749194157,-0.0010119319542175043,0.4659740620524146,-0.08571428571428573,-0.08571428571428573,disorder,rand,1.0,7,0.12
2,"(4, 5)","(2, 3)","(1, 3)",0.0,0.0,46.666666666666664,33.33333333333333,93.33333333333333,-0.016863267736246523,-0.0032673276581651756,0.03836608299241151,-0.00045765313941642516,0.4718434691291627,-0.4285714285714286,0.2,disorder,rand,1.0,7,0.12
3,"(4, 5)","(2, 3)","(1, 3)",0.0,0.0,46.666666666666664,33.33333333333333,93.33333333333333,-0.03947272838813076,-0.006126802891130434,0.09033374339147304,0.0016335893873666296,0.4773939865629457,-0.4285714285714286,0.2,disorder,rand,1.0,7,0.12
1,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,66.66666666666666,100.0,0.010468228403217594,-0.00827205685815291,0.010468228403217594,-0.022662870361376264,0.5752147095682502,0.6,0.48571428571428577,disorder,rand,1.0,7,0.2
2,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,66.66666666666666,100.0,0.06349864153421425,-0.029406924608162965,0.06349864153421425,-0.057904939489471396,0.5403666505091127,0.6,0.48571428571428577,disorder,rand,1.0,7,0.2
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,80.0,100.0,0.14610887562966468,-0.04498269011361966,0.14610887562966468,-0.10274250486478287,0.5171583006671785,0.3714285714285715,0.48571428571428577,disorder,rand,1.0,7,0.2
1,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,93.33333333333333,100.0,0.01867278229938707,-0.01918674054189662,0.01867278229938707,-0.03209275666339073,0.6135124645005269,0.5428571428571429,0.4285714285714286,disorder,rand,1.0,7,0.3
2,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,93.33333333333333,100.0,0.10554184858259763,-0.049670512986259574,0.10554184858259763,-0.08909013512786645,0.5513105986758856,0.5428571428571429,0.4285714285714286,disorder,rand,1.0,7,0.3
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,73.33333333333333,100.0,0.2530566350435448,-0.03505520972037157,0.2530566350435448,-0.17055608396403432,0.4999999999999993,0.48571428571428577,0.48571428571428577,disorder,rand,1.0,7,0.3
1,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,93.33333333333333,100.0,0.02286773458383018,-0.027375501729154372,0.02286773458383018,-0.04874321118584102,0.5450757017550262,0.48571428571428577,0.48571428571428577,disorder,rand,1.0,7,0.4
2,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,80.0,100.0,0.14405321999365062,-0.04961302498091569,0.14405321999365062,-0.12156212021800583,0.5220412551822334,0.5428571428571429,0.4285714285714286,disorder,rand,1.0,7,0.4
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,73.33333333333333,100.0,0.34237956568083594,0.005157123304740385,0.34237956568083594,-0.22174475003695493,0.49999999999999917,0.8285714285714287,0.4285714285714286,disorder,rand,1.0,7,0.4
1,"(1, 2)","(2, 3)","(0, 3)",0.5,0.0,100.0,73.33333333333333,40.0,-0.005953999373787822,-0.0022473428849340005,0.003977026616691082,-0.022153730453750353,0.5000000000000033,0.942857142857143,-0.48571428571428577,disorder,rand,1.0,8,0.12
2,"(1, 2)","(2, 3)","(0, 3)",0.5,0.0,100.0,80.0,40.0,-0.014746678707585614,-0.006455054225475154,0.008018675942285947,-0.04307646047125391,0.5000000000000022,0.942857142857143,-0.48571428571428577,disorder,rand,1.0,8,0.12
3,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,100.0,80.0,40.0,-0.005528081308434629,-0.0019449075234342916,0.003734988727607143,-0.06840157541720127,0.5000000000000026,0.6571428571428573,-0.5428571428571429,disorder,rand,1.0,8,0.12
1,"(1, 2)","(2, 3)","(0, 5)",0.5,0.0,100.0,80.0,40.0,-0.010668823392756543,-0.006353403128861457,0.004027318722671716,-0.027283525440803036,0.49999999999999656,0.942857142857143,-0.6,disorder,rand,1.0,8,0.2
2,"(1, 2)","(2, 3)","(0, 5)",0.5,0.0,100.0,93.33333333333333,40.0,-0.024204208005262906,-0.020059617215399395,0.008866472246871482,-0.051570825994559866,0.49999999999999883,0.8857142857142858,-0.6,disorder,rand,1.0,8,0.2
3,"(1, 2)","(2, 3)","(1, 5)",0.5,0.5,100.0,93.33333333333333,60.0,0.005515828833836389,-0.011026196335362504,0.012751242533486015,-0.08229577853573755,0.4999999999999984,0.4285714285714286,0.08571428571428573,disorder,rand,1.0,8,0.2
1,"(0, 1)","(2, 3)","(0, 5)",0.0,0.5,93.33333333333333,66.66666666666666,33.33333333333333,-0.0075102942380445015,-0.010386785063478676,0.00477916795465036,-0.018043840788764753,0.6908209923346487,0.7142857142857143,-0.6571428571428573,disorder,rand,1.0,8,0.3
2,"(0, 1)","(2, 3)","(0, 5)",0.0,0.5,93.33333333333333,66.66666666666666,60.0,-0.009462730484723902,-0.02540390089798561,0.015591806421424645,-0.04887290074257866,0.6332384968725093,0.5428571428571429,-0.6571428571428573,disorder,rand,1.0,8,0.3
3,"(0, 1)","(2, 3)","(1, 5)",0.0,0.5,93.33333333333333,66.66666666666666,86.66666666666667,0.03219496954607215,0.00036204489126501205,0.04512976007137792,-0.08630311263905566,0.6201382823544627,0.5428571428571429,0.3714285714285715,disorder,rand,1.0,8,0.3
1,"(0, 1)","(2, 3)","(0, 5)",0.0,0.5,100.0,40.0,60.0,-0.01346637512302018,-0.014992612236599534,0.0053539913782113535,-0.038595901811620204,0.6055102813921918,0.7142857142857143,-0.6571428571428573,disorder,rand,1.0,8,0.4
2,"(0, 1)","(2, 3)","(0, 5)",0.0,0.5,100.0,46.666666666666664,66.66666666666666,0.0016449414245855998,-0.025171156510023773,0.017639597786900524,-0.089309561133039,0.6168947465127164,0.2571428571428572,-0.08571428571428573,disorder,rand,1.0,8,0.4
3,"(0, 1)","(2, 3)","(0, 1)",0.0,1.0,100.0,46.666666666666664,100.0,0.08334544960397539,0.020581876290535206,0.08334544960397539,-0.14907092601674976,0.6147490560362774,0.8285714285714287,0.6571428571428573,disorder,rand,1.0,8,0.4
1,"(2, 3)","(2, 3)","(0, 4)",1.0,0.0,100.0,100.0,40.0,-0.0029187190415602693,-0.0029187190415602693,0.0014322668552357865,-0.023907956628797633,0.5000000000000063,0.7714285714285715,-0.6571428571428573,disorder,rand,1.0,9,0.12
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,-0.0025235131204337513,-0.0025235131204337513,0.00858762685217479,-0.05160918709883311,0.500000000000004,0.7142857142857143,0.08571428571428573,disorder,rand,1.0,9,0.12
3,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,0.010893899343965563,0.010893899343965563,0.03376551541373285,-0.08380032289973016,0.4999999999999983,0.7142857142857143,0.08571428571428573,disorder,rand,1.0,9,0.12
1,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,53.333333333333336,-0.0043764902189202814,-0.0043764902189202814,0.00412652749963438,-0.040445602190988694,0.5000000000000064,0.7714285714285715,-0.08571428571428573,disorder,rand,1.0,9,0.2
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,0.0019878159650943417,0.0019878159650943417,0.024102768446762346,-0.08912101020449148,0.5000000000000038,0.7714285714285715,-0.028571428571428574,disorder,rand,1.0,9,0.2
3,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,0.04164173377769753,0.04164173377769753,0.0608518714318676,-0.1465459696135979,0.5000000000000006,0.7142857142857143,0.3142857142857143,disorder,rand,1.0,9,0.2
1,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,80.0,-0.005024666347794859,-0.005024666347794859,0.007585404064520129,-0.055224041297040616,0.5000000000000009,0.6,-0.028571428571428574,disorder,rand,1.0,9,0.3
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,80.0,0.02187231933662548,0.02187231933662548,0.04126112807295246,-0.12897219364603996,0.5000000000000012,0.7142857142857143,0.08571428571428573,disorder,rand,1.0,9,0.3
3,"(2, 3)","(2, 3)","(2, 3)",1.0,1.0,100.0,100.0,100.0,0.12412357721556022,0.12412357721556022,0.12412357721556022,-0.21932659453698766,0.4999999999999991,0.8285714285714287,0.48571428571428577,disorder,rand,1.0,9,0.3
1,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,80.0,-0.005115982963561638,-0.005115982963561638,0.009087489243552738,-0.06669685751286669,0.4999999999999988,0.6,-0.028571428571428574,disorder,rand,1.0,9,0.4
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,80.0,0.0562937994583379,0.0562937994583379,0.05731830824682732,-0.1630579450012446,0.5000000000000013,0.7142857142857143,0.3142857142857143,disorder,rand,1.0,9,0.4
3,"(2, 3)","(2, 3)","(2, 3)",1.0,1.0,100.0,100.0,100.0,0.21220042863407618,0.21220042863407618,0.21220042863407618,-0.27637610737770846,0.4999999999999993,1.0,0.48571428571428577,disorder,rand,1.0,9,0.4
1,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,86.66666666666667,40.0,60.0,-0.0024449368504132762,0.0005504028580426146,0.005307642760488118,-0.007077183610563517,0.3518895051592774,-0.48571428571428577,0.08571428571428573,disorder,rand,2.0,0,0.12
2,"(1, 2)","(2, 3)","(1, 3)",0.5,0.5,86.66666666666667,60.0,93.33333333333333,-0.006141893913498286,-0.005690621870277912,0.03137578336499525,-0.012729628761775386,0.3152415821855551,0.48571428571428577,0.08571428571428573,disorder,rand,2.0,0,0.12
3,"(1, 2)","(2, 3)","(1, 3)",0.5,0.5,93.33333333333333,60.0,86.66666666666667,-0.001286897510404672,-0.025073829705034023,0.08011086196246797,-0.02103063726771076,0.3001222608770126,0.8857142857142858,0.08571428571428573,disorder,rand,2.0,0,0.12
1,"(1, 3)","(2, 3)","(3, 5)",0.5,0.5,80.0,40.0,60.0,0.01306585606360322,-2.6701554196595367e-05,0.013938298346597433,-0.0167113037716482,0.569536354607908,-0.2,0.48571428571428577,disorder,rand,2.0,0,0.2
2,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,86.66666666666667,60.0,86.66666666666667,0.07356999243441686,-0.012919477972049564,0.07356999243441686,-0.04616816460888851,0.532135157403097,0.3142857142857143,0.5428571428571429,disorder,rand,2.0,0,0.2
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,80.0,60.0,80.0,0.1629355977067093,-0.04361996316699951,0.1629355977067093,-0.0844695974071139,0.5292904640160394,0.7714285714285715,0.48571428571428577,disorder,rand,2.0,0,0.2
1,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,86.66666666666667,100.0,0.02538190223057235,-0.003305436286944463,0.02538190223057235,-0.026355834719182236,0.499999999999995,0.08571428571428573,0.8285714285714287,disorder,rand,2.0,0,0.3
2,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,93.33333333333333,100.0,0.12325657646789168,-0.008446802970072942,0.12325657646789168,-0.07702436715215089,0.5000000000000026,0.08571428571428573,0.6571428571428573,disorder,rand,2.0,0,0.3
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,93.33333333333333,100.0,0.2531102179379119,-0.0037900278305286195,0.2531102179379119,-0.14190800521675584,0.4999999999999997,0.6,0.6571428571428573,disorder,rand,2.0,0,0.3
1,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,86.66666666666667,93.33333333333333,86.66666666666667,0.0353178370063123,-0.005440817489445471,0.0353178370063123,-0.039619430038000836,0.5100117488279748,0.14285714285714288,0.6,disorder,rand,2.0,0,0.4
2,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.16401267521363283,0.009819129843033347,0.16401267521363283,-0.10959259175572567,0.5000000000000017,0.4285714285714286,0.6,disorder,rand,2.0,0,0.4
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,100.0,93.33333333333333,100.0,0.3299730766308173,0.056672444405850286,0.3299730766308173,-0.18981008460383375,0.49999999999999983,0.8857142857142858,0.6,disorder,rand,2.0,0,0.4
1,"(3, 4)","(2, 3)","(1, 5)",0.5,0.0,86.66666666666667,93.33333333333333,53.333333333333336,-0.0014541223495068145,-0.0007735398038956516,0.004976105153630117,-0.0020085247501405445,0.17878525977202442,0.48571428571428577,-0.3714285714285715,disorder,rand,2.0,1,0.12
2,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,93.33333333333333,86.66666666666667,80.0,-0.01091831150718342,0.006295187022037187,0.024179374359347694,-0.0011690271986879164,0.11635408004866106,0.942857142857143,-0.08571428571428573,disorder,rand,2.0,1,0.12
3,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,93.33333333333333,86.66666666666667,80.0,-0.023962895821970642,0.023829731753625162,0.05763360256288763,0.0004507855603001071,0.11656613437017448,1.0,-0.028571428571428574,disorder,rand,2.0,1,0.12
1,"(3, 4)","(2, 3)","(1, 5)",0.5,0.0,86.66666666666667,93.33333333333333,53.333333333333336,-0.0060942772242042476,-0.0025172935771247684,0.014103148066908489,-0.009348477889173007,0.34144052434932626,0.3714285714285715,0.08571428571428573,disorder,rand,2.0,1,0.2
2,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,93.33333333333333,86.66666666666667,73.33333333333333,-0.0336060923727885,0.010105765671791465,0.05673734093929128,-0.011123945420648318,0.18382301660038702,0.7714285714285715,0.2571428571428572,disorder,rand,2.0,1,0.2
3,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,93.33333333333333,86.66666666666667,73.33333333333333,-0.06373867251317333,0.03743922557008544,0.1207792329752333,-0.010585644454905258,0.1118113429851537,0.8285714285714287,0.2571428571428572,disorder,rand,2.0,1,0.2
1,"(3, 4)","(2, 3)","(1, 5)",0.5,0.0,86.66666666666667,93.33333333333333,53.333333333333336,-0.013353519205015485,-0.007752073259761419,0.02683818010458583,-0.012190690925230008,0.2904376588811354,0.2571428571428572,0.028571428571428574,disorder,rand,2.0,1,0.3
2,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,93.33333333333333,86.66666666666667,73.33333333333333,-0.05929360426697672,0.0035360906105885714,0.08063366881398748,-0.010200291259173544,0.13682376257325327,0.8285714285714287,0.2571428571428572,disorder,rand,2.0,1,0.3
3,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,93.33333333333333,86.66666666666667,73.33333333333333,-0.0901374140387523,0.02660067248294075,0.1598481359832571,-0.007845532868940797,0.12846026400184568,0.8285714285714287,0.2571428571428572,disorder,rand,2.0,1,0.3
1,"(3, 5)","(2, 3)","(1, 5)",0.5,0.5,73.33333333333333,93.33333333333333,53.333333333333336,0.023000873262102317,-0.015001161128125884,0.038675495647992886,-0.017502902021969025,0.46627973295696845,0.08571428571428573,0.2571428571428572,disorder,rand,2.0,1,0.4
2,"(3, 5)","(2, 3)","(1, 5)",0.5,0.5,60.0,86.66666666666667,73.33333333333333,0.09661178253879465,-0.005592149383231507,0.10557225629461708,-0.043248982646611256,0.5569135377698144,0.7714285714285715,0.3714285714285715,disorder,rand,2.0,1,0.4
3,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,60.0,80.0,60.0,0.19553575567927362,0.011579312400651215,0.19553575567927362,-0.06788835483159661,0.5594003670905998,0.7714285714285715,0.5428571428571429,disorder,rand,2.0,1,0.4
1,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,86.66666666666667,40.0,100.0,0.0010347899568619034,-0.0026811681930832268,0.003949987492959384,-0.0034447072274212953,0.543006752457238,-0.5428571428571429,0.6,disorder,rand,2.0,2,0.12
2,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,86.66666666666667,40.0,100.0,0.008496892509949339,-0.012941877539009439,0.020333350958298135,-0.010244005098862363,0.5415427743840442,0.08571428571428573,0.3142857142857143,disorder,rand,2.0,2,0.12
3,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,86.66666666666667,40.0,100.0,0.02198641039768745,-0.027826638941157184,0.04338297965992832,-0.020267585593196413,0.5006415850744871,0.8285714285714287,0.2571428571428572,disorder,rand,2.0,2,0.12
1,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,93.33333333333333,20.0,100.0,0.0014915100928003522,-0.006665076252414682,0.010149532954338847,-0.01015908910249641,0.592514750069971,-0.7142857142857143,0.6,disorder,rand,2.0,2,0.2
2,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,86.66666666666667,20.0,100.0,0.01635770046322982,-0.030231620368658205,0.043087884513364205,-0.02776975841399143,0.5645262870517416,-0.14285714285714288,0.3142857142857143,disorder,rand,2.0,2,0.2
3,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,86.66666666666667,40.0,100.0,0.045053055424975064,-0.0626338656895937,0.08041576646708903,-0.05286725318394636,0.5608034504875693,0.5428571428571429,0.48571428571428577,disorder,rand,2.0,2,0.2
1,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,93.33333333333333,20.0,100.0,0.0018165376517687015,-0.014421556499052308,0.018502875495178817,-0.018902986381806874,0.5747474710634367,-0.7142857142857143,0.6,disorder,rand,2.0,2,0.3
2,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,86.66666666666667,40.0,100.0,0.024875527313761303,-0.05534454739759158,0.07329880479621798,-0.05229559421240171,0.5581814200264814,-0.14285714285714288,0.4285714285714286,disorder,rand,2.0,2,0.3
3,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,93.33333333333333,20.0,100.0,0.07170011093005857,-0.1054923689122016,0.13737812934235705,-0.09768189032523233,0.5527150153373569,0.7142857142857143,0.3142857142857143,disorder,rand,2.0,2,0.3
1,"(0, 1)","(2, 3)","(0, 4)",0.0,0.5,86.66666666666667,40.0,53.333333333333336,0.0015610303269020243,-0.02474169775384824,0.029364768426076715,-0.026894645262945382,0.5238837652720456,-0.8285714285714287,0.6,disorder,rand,2.0,2,0.4
2,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,86.66666666666667,26.666666666666668,100.0,0.036180690608640376,-0.08041727677329219,0.11526531859663347,-0.07272858783712532,0.5462172941084543,0.08571428571428573,0.4285714285714286,disorder,rand,2.0,2,0.4
3,"(0, 1)","(2, 3)","(1, 4)",0.0,0.5,93.33333333333333,20.0,100.0,0.11310004993556833,-0.14692063550592016,0.20318009150952276,-0.13131161383030365,0.5357339063761294,0.7142857142857143,0.3142857142857143,disorder,rand,2.0,2,0.4
1,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,46.666666666666664,93.33333333333333,73.33333333333333,-0.0033425121266600355,0.0017064286853457622,0.0049794965887473355,-0.0007701791085177878,0.5545638562932615,0.7142857142857143,-0.3714285714285715,disorder,rand,2.0,3,0.12
2,"(1, 2)","(2, 3)","(1, 3)",0.5,0.5,46.666666666666664,93.33333333333333,100.0,-0.016057160914714763,0.013560488988103025,0.03414886640341397,-0.0028062544392728483,0.5503855590791685,0.7142857142857143,-0.14285714285714288,disorder,rand,2.0,3,0.12
3,"(1, 2)","(2, 3)","(1, 3)",0.5,0.5,46.666666666666664,93.33333333333333,100.0,-0.030242815969987458,0.03881824518377597,0.08370078612618848,-0.005254387848148467,0.5606116565094992,0.5428571428571429,0.028571428571428574,disorder,rand,2.0,3,0.12
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,73.33333333333333,-0.001123477250428162,-0.001123477250428162,0.012700970291461139,-0.022338635518892203,0.5820745210183007,0.8285714285714287,0.14285714285714288,disorder,rand,2.0,3,0.2
2,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,86.66666666666667,0.010185741067416099,0.010185741067416099,0.06467871383479651,-0.055591775529942766,0.4962210418915466,0.8857142857142858,0.2571428571428572,disorder,rand,2.0,3,0.2
3,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,86.66666666666667,0.04603423709544141,0.04603423709544141,0.13684861069936327,-0.09718186995232347,0.4643348224522582,0.8857142857142858,0.3714285714285715,disorder,rand,2.0,3,0.2
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,80.0,-0.0024068591126552574,-0.0024068591126552574,0.022087201538651402,-0.03980540752024686,0.5004065358235793,0.8285714285714287,0.14285714285714288,disorder,rand,2.0,3,0.3
2,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,73.33333333333333,0.018354288646584282,0.018354288646584282,0.09556463193419074,-0.0986923648700031,0.44344361773419394,0.8857142857142858,0.2571428571428572,disorder,rand,2.0,3,0.3
3,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,73.33333333333333,0.0895607785379382,0.0895607785379382,0.20194272992262174,-0.16703151012388318,0.4318212174737783,0.7714285714285715,0.3714285714285715,disorder,rand,2.0,3,0.3
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,80.0,-0.0017200217833990283,-0.0017200217833990283,0.029882293736638865,-0.05141616884549427,0.4787613550714456,0.8285714285714287,0.14285714285714288,disorder,rand,2.0,3,0.4
2,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,73.33333333333333,0.044745521902757046,0.044745521902757046,0.1340612892837345,-0.13060512503864896,0.4322673902090616,0.7714285714285715,0.3714285714285715,disorder,rand,2.0,3,0.4
3,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,73.33333333333333,0.1524955971905445,0.1524955971905445,0.28476409022581584,-0.22022645539352603,0.43720497638038613,0.7714285714285715,0.3714285714285715,disorder,rand,2.0,3,0.4
1,"(1, 2)","(2, 3)","(2, 4)",0.5,0.5,73.33333333333333,40.0,46.666666666666664,-9.15029026081482e-05,-0.0026529896619130293,0.006783102993898199,-0.007614116482971084,0.2939047439818488,-0.5428571428571429,0.4285714285714286,disorder,rand,2.0,4,0.12
2,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,86.66666666666667,40.0,100.0,0.006192551212006875,-0.015036808635794947,0.028726094298878735,-0.01634838517014786,0.29604189288648913,-0.3142857142857143,0.6,disorder,rand,2.0,4,0.12
3,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,86.66666666666667,40.0,100.0,0.02372932997545693,-0.03442589425973287,0.06753732057351969,-0.02749963586425841,0.2849957561928422,0.8285714285714287,0.08571428571428573,disorder,rand,2.0,4,0.12
1,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,86.66666666666667,40.0,100.0,0.0011627637048602923,-0.009872742563083528,0.01734048153194223,-0.01041920219316339,0.35707103707777704,-0.7142857142857143,0.6,disorder,rand,2.0,4,0.2
2,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,86.66666666666667,40.0,100.0,0.0166258319252649,-0.04570642402056825,0.07936778635037278,-0.02448869743047405,0.3479302284005698,0.08571428571428573,0.6,disorder,rand,2.0,4,0.2
3,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,86.66666666666667,40.0,100.0,0.04863450102857492,-0.09292437271266031,0.16412269757135167,-0.04435958248772601,0.32915487893260836,0.942857142857143,0.08571428571428573,disorder,rand,2.0,4,0.2
1,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,60.0,40.0,100.0,0.003234649977180426,-0.025371462879396206,0.0395992270583978,-0.008946453216898353,0.5615030402249994,-0.5428571428571429,0.6,disorder,rand,2.0,4,0.3
2,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,66.66666666666666,40.0,100.0,0.02494576093406614,-0.09566500883741128,0.1498967898429837,-0.031099075327332054,0.4511798339985727,0.08571428571428573,0.6,disorder,rand,2.0,4,0.3
3,"(1, 2)","(2, 3)","(1, 4)",0.5,0.5,93.33333333333333,40.0,100.0,0.05272643558105944,-0.1660294615173452,0.2640788060783972,-0.06400900858521968,0.4104768969064817,0.8285714285714287,0.08571428571428573,disorder,rand,2.0,4,0.3
1,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.059457844411873184,-0.04311728327488634,0.059457844411873184,-0.049478360940077515,0.5000000000000026,-0.14285714285714288,0.8285714285714287,disorder,rand,2.0,4,0.4
2,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.19257048434612734,-0.1326180881240005,0.19257048434612734,-0.1313030641006243,0.5000000000000013,0.4285714285714286,0.8857142857142858,disorder,rand,2.0,4,0.4
3,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.31309810465877663,-0.20307493942296514,0.31309810465877663,-0.21107478716918848,0.4999999999999997,0.942857142857143,0.6,disorder,rand,2.0,4,0.4
1,"(2, 3)","(2, 3)","(2, 4)",1.0,0.5,93.33333333333333,93.33333333333333,100.0,0.0007079602812570113,0.0007079602812570113,0.00983408173810596,-0.003549043931235181,0.33669947465224254,1.0,0.2,disorder,rand,2.0,5,0.12
2,"(2, 3)","(2, 3)","(2, 4)",1.0,0.5,93.33333333333333,93.33333333333333,100.0,0.004137840324499806,0.004137840324499806,0.053979106953889744,-0.008025473031062685,0.2808594180230977,1.0,0.2,disorder,rand,2.0,5,0.12
3,"(2, 3)","(2, 3)","(2, 4)",1.0,0.5,93.33333333333333,93.33333333333333,100.0,0.005322122116811212,0.005322122116811212,0.10414099705626345,-0.012473866144558629,0.24185915261620453,1.0,0.2,disorder,rand,2.0,5,0.12
1,"(2, 3)","(2, 3)","(2, 4)",1.0,0.5,93.33333333333333,93.33333333333333,100.0,-0.0007556104713414558,-0.0007556104713414558,0.023117642762843227,-0.012049584489173981,0.3640368233947107,0.8857142857142858,0.2571428571428572,disorder,rand,2.0,5,0.2
2,"(2, 3)","(2, 3)","(2, 4)",1.0,0.5,93.33333333333333,93.33333333333333,100.0,-0.00040888435323904737,-0.00040888435323904737,0.11823763668806886,-0.02693504979866046,0.3051061560651455,0.8857142857142858,0.2571428571428572,disorder,rand,2.0,5,0.2
3,"(2, 3)","(2, 3)","(2, 4)",1.0,0.5,93.33333333333333,93.33333333333333,100.0,-0.0014393323657602153,-0.0014393323657602153,0.21820974363433665,-0.043458937453095564,0.264880978530147,0.8857142857142858,0.2571428571428572,disorder,rand,2.0,5,0.2
1,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,86.66666666666667,93.33333333333333,86.66666666666667,0.040854912599024296,-0.006647475602201691,0.040854912599024296,-0.0469948221530232,0.4999999999999955,0.7714285714285715,0.48571428571428577,disorder,rand,2.0,5,0.3
2,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.19125201350140286,-0.02004382458070636,0.19125201350140286,-0.1244547569499681,0.500000000000003,0.7714285714285715,0.48571428571428577,disorder,rand,2.0,5,0.3
3,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.34016399992233826,-0.01606876219349962,0.34016399992233826,-0.18992574124475947,0.4999999999999994,0.8285714285714287,0.4285714285714286,disorder,rand,2.0,5,0.3
1,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.06040386477278337,-0.013585455166765792,0.06040386477278337,-0.05145250762222653,0.4999999999999966,0.7714285714285715,0.48571428571428577,disorder,rand,2.0,5,0.4
